Réf. Part.;Type partenaire;Code EPJ;RS EPJ;Adresse EPJ;Forçage;Motif forçage;Date forçage;Client;Statut;Taux;Code département;Denom part.;Adresse part.;CP part.;Ville part.;Blacklistage;Motif blacklistage;Date blacklistage
EG0425436;;57557122;"Optical Center";"9 r Rocher 35510 CESSON SEVIGNE";;;;09324735;Annonceur Module;Taux 2;035;"Optical Center - CESSON-SÉVIGNÉ";"9  rue du Rocher";35510;"CESSON SEVIGNE";;;
EG0425442;;57220200;"Optical Center VENDIN-LE-VIEIL - LENS";"rte La Bassée 62880 VENDIN LE VIEIL";;;;53550706;Annonceur Module;Taux 2;062;"Optical Center - VENDIN-LE-VIEIL - LENS 2";"Parc Commercial POP?A LENS 2  Lieu dit Le Bois Rigault Ouest ? Route de la Bassée";62880;"VENDIN LE VIEIL";;;
EG0425443;;53053463;"Optical Center";"77 av Division Leclerc 93350 Le Bourget";;;;09324735;Annonceur Module;Taux 2;093;"Optical Center - LE BOURGET";"77 Avenue de la Division Leclerc";93350;"LE BOURGET";;;
EG0425445;;57526568;"Optical Center SEDAN";"20 av Philippoteaux 08200 Sedan";;;;09324735;Annonceur Module;Taux 2;008;"Optical Center - SEDAN";"20 Avenue Philippoteaux";08200;"SEDAN";;;
EG0425446;;57334765;"Audioprothésiste PROUVY Optical Center";"7 rte Nationale 59121 PROUVY";;;;53550706;Annonceur Module;Taux 2;059;"Optical Center - PROUVY";"7  route Nationale  ZAC Yellow Parc Prouvy";59121;"PROUVY";;;
EG0425447;;57375683;"OPTICAL CENTER";"916 av Pyrénées 11400 CASTELNAUDARY";;;;09324735;Annonceur Module;Taux 2;011;"Optical Center - CASTELNAUDARY";"Avenue des Pyrénées";11400;"CASTELNAUDARY";;;
EG0425448;;57386568;"Optical Center";"50 av Jean Jaurès 78390 BOIS D'ARCY";;;;09324735;Annonceur Module;Taux 2;078;"Optical Center - BOIS-D'ARCY";"50 av  Jean Jaures";78390;"BOIS D ARCY";;;
EG0425451;;57367819;"Optical Center JACQVISION";"4 r Frédéric Ariès 64400 OLORON SAINTE MARIE";;;;09324735;Annonceur Module;Taux 2;064;"Optical Center - OLORON-SAINTE-MARIE";"4  rue Frédéric Ariès";64400;"OLORON-SAINTE-MARIE";;;
EG0425452;;57435421;"Audioprothésiste SAINT-ANDRE DE LA REUNION Optical Center";"55 che Lefaguyes 97440 SAINT ANDRE";;;;53550706;Annonceur Module;Taux 2;974;"Optical Center - SAINT-ANDRÉ DE LA RÉUNION";"55 chemin Lefaguye";97440;"SAINT-ANDRE";;;
EG0425453;;52953548;"Optical Center";"av Anatole de Monzie 46000 CAHORS";;;;09324735;Annonceur Module;Taux 2;046;"Optical Center - CAHORS";"Avenue Anatole de Monzie";46000;"CAHORS";;;
EG0425454;;57479668;"Optical Center";"bd Mar Juin 49400 SAUMUR";;;;09324735;Annonceur Module;Taux 2;049;"Optical Center - SAUMUR";"Bd du Maréchal Juin";49400;"SAUMUR";;;
EG0425455;;52915906;"Optical Center";"3 bd Commdt René Mouchotte 64000 PAU";;;;53550706;Annonceur Module;Taux 2;064;"Optical Center - PAU";"bd du commandant René Mouchotte";64000;"PAU";;;
EG0425459;;56412286;"Optical Center";"10   av Georges Clemenceau 94130 Nogent sur Marne";;;;09324735;Annonceur Module;Taux 2;094;"Optical Center - NOGENT-SUR-MARNE";"10 Avenue Georges Clemenceau";94130;"NOGENT SUR MARNE";;;
EG0425460;;53932512;"Optical Center";"rte Steenwerck 59270 BAILLEUL";;;;09324735;Annonceur Module;Taux 2;059;"Optical Center - BAILLEUL";"Route de Steenwerck  ZAC du Nouveau Monde";59270;"BAILLEUL";;;
EG0425495;;56417490;"Gemma";"144 r Chevilly 94240 L'HAY LES ROSES";;;;08823456;Annonceur PVI;Taux 1;094;"Tryba L'haÿ-les-roses";"Rue de Chevilly";94240;"L'Haÿ-les-Roses";;;
EG0425513;;56052924;"LOVISOL";"2 av Louis Pasteur 67600 SELESTAT";;;;;Non Annonceur;Taux 3;067;"Lovisol";"2 avenue Louis Pasteur";67600;"Selestat";;;
EG0425566;;56963591;"Arthur Bonnet";"45   r Mont Blanc 01630 Saint Genis Pouilly";;;;;Non Annonceur;Taux 3;001;"Arthur Bonnet St Genis Pouilly";"Zone Artisanale du marais 45 route du Mont Blanc";01630;"Saint genis pouilly";;;
EG0425568;;56040445;"Gedimat";"24   r Moutot 10150 Lavau";;;;;Non Annonceur;Taux 3;010;"Arthur Bonnet Troyes - Lavau";"ZAC Moutot";10150;"Lavau";;;
EG0425569;;00456446;"Garnotel";"6 r Crayère 51220 COURCY";;;;;Non Annonceur;Taux 3;051;"Arthur Bonnet Reims - Courcy";"6 rue de la Crayère";51220;"Courcy";;;
EG0425570;;51200630;"LH Cuisines";"144 rte Romains 57100 THIONVILLE";;;;51200630;Annonceur Module;Taux 2;057;"Arthur Bonnet Thionville - Terville";"59  rue Le Kem Linkling 2";57180;"Terville";;;
EG0425571;;08609359;"Arthur Bonnet";"r Alfred de Musset 42300 MABLY";;;;;Non Annonceur;Taux 3;042;"Arthur Bonnet Roanne - Mably";"Rond point des sables 50 route de Briennon";42300;"Roanne";;;
EG0425572;;08715868;"ARTHUR BONNET";"Chatimbarbe 43200 YSSINGEAUX";;;;08715868;Annonceur Module;Taux 2;043;"Arthur Bonnet Yssingeaux";"ZA la Chatimbarbe";43200;"Yssingeaux";;;
EG0425573;;53270976;"Arthur Bonnet PG Créations Concessionnaire";"154 av Pas du Bois 85180 CHATEAU D'OLONNE";;;;51169186;Annonceur Module;Taux 2;085;"Arthur Bonnet Les Sables D'olonne - ChÂteau D'olonne";"154 avenue du pas de bois";85100;"ChÂteau d'olonne";;;
EG0425574;;56617559;"LPGH Design";"15 r Nantes 85300 CHALLANS";;;;;Non Annonceur;Taux 3;085;"Arthur Bonnet Challans";"15 rue de Nantes";85300;"Challans";;;
EG0425575;;02968834;"Toinon Bernard";"1 ZA Les Eyssagnières 05000 GAP";;;;;Non Annonceur;Taux 3;005;"Arthur Bonnet Gap";"ZA des Eyssagnières Rue de la Charmille";05000;"Gap";;;
EG0425576;;55444390;"Casa Nova Concept";"255 av Saint Exupéry 06210 MANDELIEU LA NAPOULE";;;;53895875;Annonceur Module;Taux 2;006;"Arthur Bonnet Cannes - Mandelieu";"ZI LES TOURRADES";06210;"Mandelieu la napoule";;;
EG0425577;;56124100;"CASA NOVA CONCEPT";"av Mar Juin 06700 SAINT LAURENT DU VAR";;;;53895875;Annonceur Module;Taux 2;006;"Arthur Bonnet Nice - Saint Laurent Du Var";"Av  Maréchal Juin";06700;"St laurent du var";;;
EG0425578;;00808650;"Groupe Confort Cuisines";"16 bd Françoise Duparc 13004 MARSEILLE";;;;;Non Annonceur;Taux 3;013;"Arthur Bonnet Marseille";"16 Bd Françoise Duparc";13004;"Marseille";;;
EG0425579;;56961594;"Arthur Bonnet";"res Isolella 20620 Biguglia";;;;;Non Annonceur;Taux 3;220;"Arthur Bonnet Bastia";"ESPACE HABITAT 2B Centre Commerciale Rive Droite";20620;"Biguglia";;;
EG0425581;;00427891;"Pratic Concept";"128 AV Jean Jaurès 26200 MONTELIMAR";;;;00427891;Annonceur Module;Taux 2;026;"Arthur Bonnet Montelimar";"128  Avenue Jean Jaurès";26200;"Montelimar";;;
EG0425582;;09405337;"Deco-Concept";"355 CHE Croupillac 30100 ALES";;;;09405337;Annonceur Module;Taux 2;030;"Arthur Bonnet Ales";"355 Chemin de Croupillac";30100;"Ales";;;
EG0425584;;08202391;"Différence";"2685 AV Prés John Kennedy 83140 SIX FOURS LES PLAGES";;;;08202391;Annonceur Module;Taux 2;083;"Arthur Bonnet Six Fours Les Plages";"111 rue de la République";83140;"Six fours les plages";;;
EG0425585;;07347010;"Arthur Bonnet Rive Gauche Concessionnaire";"2 av Jean Monnet 12100 CREISSELS";;;;;Non Annonceur;Taux 3;012;"Arthur Bonnet Millau - Cresseils";"2 avenue Jean Monnet";12100;"Creissels";;;
EG0425586;;00416825;"Salson";"rte Espalion 12850 ONET LE CHATEAU";;;;00416825;Annonceur Module;Taux 2;012;"Arthur Bonnet Rodez - Onet Le ChÂteau";"Route d'Espalion";12850;"Onet le chÂteau";;;
EG0425587;;55807995;"ARTHUR BONNET  CUISINES RAMOS";"11 AV Aristide Briand 24200 SARLAT LA CANEDA";;;;55807995;Annonceur Module;Taux 2;024;"Arthur Bonnet Sarlat";"11 Avenue Aristide Briand";24200;"Sarlat la caneda";;;
EG0425588;;00107976;"Ags Meubles";"rte Toulouse 32200 GIMONT";;;;00107976;Annonceur Module;Taux 2;032;"Arthur Bonnet Gimont";"Route de Toulouse";32200;"Gimont";;;
EG0425589;;56961682;"Arthur Bonnet";"57   crs Lamarque de Plaisance 33120 Arcachon";;;;;Non Annonceur;Taux 3;033;"Arthur Bonnet Arcachon";"57 59 Cours Lamarque de Plaisance Résidence Les Alisés";33000;"Arcachon";;;
EG0425590;;57700066;"Arthur Bonnet";"79 av Bordeaux 47300 BIAS";;;;57700066;Annonceur Module;Taux 2;047;"Arthur Bonnet Bias";"79 avenue de Bordeaux";47300;"Bias";;;
EG0425591;;02526888;"Art Et Cuisines";"4   r Costabonne 66400 CERET";;;;02526888;Annonceur;Taux 3;066;"Arthur Bonnet Ceret";"ZA Espace Tech Ulrich 4  Rue du Castabone";66400;"Ceret";;;
EG0425592;;53299074;"Fanti";"66100 Perpignan";;;;;Non Annonceur;Taux 3;066;"Arthur Bonnet Perpignan";"Chemin de la Fauceille";66000;"Perpignan";;;
EG0425593;;00359542;"Cuisines Etcheverry";"av Toulouse 81800 RABASTENS";;;;00359542;Annonceur PVI et Video;Taux 1;081;"Arthur Bonnet Rabastens";"Route de Toulouse";81800;"Rabastens";;;
EG0425594;;55102412;"Art Cuisines";"254 r Gouesnou 29200 BREST";;;;;Non Annonceur;Taux 3;029;"Arthur Bonnet Brest";"254 route de Gouesnou ZAC de Kergaradec";29200;"Brest";;;
EG0425595;;54720220;"Arthur Bonnet Idées O Logis Cuisines Concessionnaire";"26 bis qu Duguay Trouin 35000 RENNES";;;;;Non Annonceur;Taux 3;035;"Arthur Bonnet Rennes";"26 bis quai Dugay Trouin";35000;"Rennes";;;
EG0425596;;09268902;"Cuisines Pascal Bonnet";"275 RTE Vannes 44800 SAINT HERBLAIN";;;;09268902;Annonceur Module;Taux 2;044;"Arthur Bonnet Nantes - Saint Herblain";"275 rte de Vannes";44800;"St herblain";;;
EG0425597;;57326597;"GENESTON PASCAL BONNET";"82 AV Bretagne 44140 GENESTON";;;;57326597;Annonceur Module;Taux 2;044;"Arthur Bonnet Gesneston";"82 av de bretagne";44140;"Gesneston";;;
EG0425598;;00255029;"Meubles Finel";"2 rte Ferrage 50430 LESSAY";;;;52365573;Annonceur Module;Taux 2;050;"Arthur Bonnet Lessay";"2 Le Ferrage";50430;"Lessay";;;
EG0425599;;54151674;"Immodesign Agencement";"72 bd Raspail 75006 PARIS";;;;;Non Annonceur;Taux 3;075;"Arthur Bonnet Paris Vi";"72 boulevard Raspail";75006;"Paris";;;
EG0425601;;08207589;"Arthur Bonnet";"80 av Carnot 77140 SAINT PIERRE LES NEMOURS";;;;;Non Annonceur;Taux 3;077;"Arthur Bonnet Nemours - Saint Pierre Les Nemours";"80  Avenue Carnot";77140;"St pierre les nemours";;;
EG0425602;;03618626;"1.2.3. Cuisines";"45 av Paris 94300 VINCENNES";;;;03618626;Annonceur;Taux 3;094;"Arthur Bonnet Vincennes";"45  Avenue de Paris";94300;"Vincennes";;;
EG0425603;;00196158;"Arthur Bonnet 3c Cuisines Concessionnaire";"2 r Sartrouville 95240 CORMEILLES EN PARISIS";;;;;Non Annonceur;Taux 3;095;"Arthur Bonnet Cormeilles En Parisis";"2  Rue de Sartrouville";95240;"Cormeilles en parisis";;;
EG0425607;;00330063;"Socomi";"14 zi Place d'Armes 97232 LE LAMENTIN";;;;00330063;Annonceur PVI;Taux 1;972;"Arthur Bonnet Martinique";"ZI Cité Place d'arme";97232;"Le lamentin";;;
EG0425608;;54710336;"Cuisines de l'Ouest";"32 bis r Kovil 97460 SAINT PAUL";;;;;Non Annonceur;Taux 3;974;"Arthur Bonnet La Reunion";"32 rue du Kovil  Savannah";97460;"Saint paul";;;
EG0425609;;58148250;"Bonnet";"res Etoile 97133 SAINT BARTHELEMY";;;;;Non Annonceur;Taux 3;971;"Arthur Bonnet Saint Barthelemy";"SaintJean de Carénage Quartier de l'Etoile";97133;"Saint barthelemy";;;
EG0425611;;57530291;"2NL Fermetures";"325   av Paris 79000 Niort";;;;;Non Annonceur;Taux 3;079;"Tryba Niort";"325 avenue de Paris";79000;"Niort";;;
EG0425612;;57645591;"A A Z FERMETURE CONFORT QUALITE PRIX";"2 bd Arras 62480 LE PORTEL";;;;;Non Annonceur;Taux 3;062;"Tryba Saint-etienne-au-mont";"93 quai de Bacalan";62360;"Saint-etienne-au-mont";;;
EG0425613;;56876863;"Tryba";"che Départemental 940 62630 ETAPLES SUR MER";;;;;Non Annonceur;Taux 3;062;"Tryba Etaples";"Centre commercial Leclerc";62630;"Etaples";;;
EG0425614;;08573416;"Tryba A Venir Habitats";"14 r Moulin Gillier 42290 SORBIERS";;;;08573416;Annonceur;Taux 3;042;"Tryba Sorbiers";"14 rue du Moulin Gillier";42290;"Sorbiers";;;
EG0425615;;09448914;"Tryba";"1655 che Trespeaux 30100 ALES";;;;;Non Annonceur;Taux 3;030;"Tryba Alès";"1655 chemin de Trespeaux";30100;"Alès";;;
EG0425616;;57644426;"ACP MENUISERIE";"3 che Mézard 81000 ALBI";;;;;Non Annonceur;Taux 3;081;"Tryba Albi";"3 chemin Mezard";81000;"Albi";;;
EG0425617;;09150852;"Tryba";"15 pl Jean Jaurès 81400 CARMAUX";;;;08748081;Annonceur PVI et Video;Taux 1;081;"Tryba Carmaux";"15 place Jean Jaurès";81400;"Carmaux";;;
EG0425618;;08017087;"Fenêtres Portes du Sud";"82 bd Gén de Gaulle 06340 LA TRINITE";;;;;Non Annonceur;Taux 3;006;"Tryba La Trinité";"82 boulevard du Général de Gaulle";06340;"La trinité";;;
EG0425619;;06429119;"A.P.L. Menuiserie";"5 R Soyouz 31240 L'UNION";;;;06429119;Annonceur Module;Taux 2;031;"Tryba L'union";"5 rue de Soyouz";31240;"L'union";;;
EG0425620;;04282679;"A.P.L. Menuiserie";"1 r Lauriers 31650 SAINT ORENS DE GAMEVILLE";;;;06429119;Annonceur Module;Taux 2;031;"Tryba Saint-orens-de-gameville";"1 Rue des Lauriers";31650;"Saint-orens-de-gameville";;;
EG0425621;;08820217;"A.P.L Menuiserie";"249 r Gaston Doumergue 31170 TOURNEFEUILLE";;;;06429119;Annonceur Module;Taux 2;031;"Tryba Tournefeuille";"249  rue Gaston Doumergue";31170;"Tournefeuille";;;
EG0425622;;51752919;"Aff";"3 r Betrier 41260 LA CHAUSSEE SAINT VICTOR";;;;51752919;Annonceur PVI;Taux 1;041;"Tryba La Chaussée Saint-victor";"3 rue Bétrier   Parking centre commercial Carrefour Market";41260;"La chaussée saint-victor";;;
EG0425623;;51989667;"A2F Tryba";"22 av Gérard Yvon 41100 VENDOME";;;;51752919;Annonceur PVI;Taux 1;041;"Tryba Vendome";"22 Avenue Gérard Yvon";41100;"Vendome";;;
EG0425624;;57429648;"AB Fermetures";"16 r Cassel 59270 BAILLEUL";;;;;Non Annonceur;Taux 3;059;"Tryba Bailleul";"16 rue de Cassel";59270;"Bailleul";;;
EG0425625;;55352038;"Tryba";"746 av Europe 13760 SAINT CANNAT";;;;;Non Annonceur;Taux 3;013;"Tryba Saint-cannat";"746 avenue de l'Europe";13760;"Saint-cannat";;;
EG0425626;;55352038;"Tryba";"746 av Europe 13760 SAINT CANNAT";;;;;Non Annonceur;Taux 3;013;"Tryba Aix-en-provence";"59 boulevard de la République";13100;"Aix-en-provence";;;
EG0425627;;55550556;"Tryba";"68 av République 70200 LURE";;;;;Non Annonceur;Taux 3;070;"Tryba Lure";"68 Avenue de la République";70200;"Lure";;;
EG0425628;;08970325;"Acro Bat Tryba";"10 r Vaugine 70000 VESOUL";;;;08970325;Annonceur Module;Taux 2;070;"Tryba Vesoul";"10 rue de la Vaugine";70000;"Vesoul";;;
EG0425629;;08502371;"Actifenêtres";"515 che Fossella 66100 PERPIGNAN";;;;;Non Annonceur;Taux 3;066;"Tryba Perpignan";"515 chemin de la Fauceille";66100;"Perpignan";;;
EG0425630;;09449048;"Tryba Dordogne";"26 bd Charles Garraud 24100 BERGERAC";;;;09449048;Annonceur Module;Taux 2;024;"Tryba Bergerac";"35 rue Marceau Feyry";24100;"Bergerac";;;
EG0425631;;53542277;"AFP 24";"39 r Sylvia Montfort 24200 SARLAT LA CANEDA";;;;09449048;Annonceur Module;Taux 2;024;"Tryba Sarlat-la-canéda";"Rue Sylvia Montfort";24200;"Sarlat-la-canéda";;;
EG0425632;;58577428;"Tryba Dordogne AFP 24 Concess. Exclusif";"2   r Jules Supervielle 24330 Boulazac Isle Manoire";;;;09449048;Annonceur Module;Taux 2;024;"Tryba Boulazac";"ZAE de Grand Font Rue Jules Supervielle SAINT LAURENT SUR MANOIRE";24330;"Boulazac isle manoire";;;
EG0425633;;09695911;"Tryba AFP 25";"25 rte St Martin 25480 PIREY";;;;09695911;Annonceur Module;Taux 2;025;"Tryba Pirey";"25 route Saint Martin";25480;"Pirey";;;
EG0425634;;52695758;"Tryba";"33 r Libération 25300 PONTARLIER";;;;09695911;Annonceur Module;Taux 2;025;"Tryba Pontarlier";"33 rue de la libération";25300;"Pontarlier";;;
EG0425635;;56409580;"Afp 29 Tryba";"30 av Gare 29900 CONCARNEAU";;;;;Non Annonceur;Taux 3;029;"Tryba Concarneau";"30 avenue de la Gare";29900;"Concarneau";;;
EG0425636;;52483219;"Afp 29";"3 r Bel Air 29700 PLUGUFFAN";;;;00309223;Annonceur Module;Taux 2;029;"Tryba Pluguffan";"ZA de Bel Air";29700;"Pluguffan";;;
EG0425637;;58997904;"Tryba";"1434 r Aristide Bergès 38430 Moirans";;;;50178096;Annonceur Module;Taux 2;038;"Tryba Moirans";"Rue Aristide Berges";38500;"Moirans";;;
EG0425638;;08385345;"Tryba Afp 45 Concessionnaire";"3 r André Dessaux 45400 FLEURY LES AUBRAIS";;;;08385345;Annonceur Module;Taux 2;045;"Tryba Orléans";"105 faubourg Bannier";45000;"Orléans";;;
EG0425639;;53713394;"TRYBA AFP 45 Concessionnaire";"10 bd Jeanne d'Arc 45600 SULLY SUR LOIRE";;;;08385345;Annonceur Module;Taux 2;045;"Tryba Sully-sur-loire";"10 boulevard Jeanne d'Arc";45600;"Sully-sur-loire";;;
EG0425640;;50193526;"Tryba Afp 45 Concessionnaire";"13 r Chabassières 45100 ORLEANS";;;;08385345;Annonceur Module;Taux 2;045;"Tryba Orléans sud";"Rue des Chabassières";45100;"Orléans";;;
EG0425641;;53713395;"TRYBA AFP 45 Concessionnaire";"23 av Orléans 45190 BEAUGENCY";;;;08385345;Annonceur Module;Taux 2;045;"Tryba Beaugency";"23 route d'Orléans";45190;"Beaugency";;;
EG0425642;;53713393;"TRYBA AFP 45 Concessionnaire";"23 mail Sud 45300 PITHIVIERS";;;;08385345;Annonceur Module;Taux 2;045;"Tryba Pithiviers";"23 mail Sud";45300;"Pithiviers";;;
EG0425643;;08449501;"Tryba";"4 r Anne de Beaujeu 45500 GIEN";;;;08385345;Annonceur Module;Taux 2;045;"Tryba Gien";"2 rue Anne de Beaujeu";45500;"Gien";;;
EG0425644;;53713398;"TRYBA AFP 45 Concessionnaire";"7 r Frères Lumière 45700 VILLEMANDEUR";;;;08385345;Annonceur Module;Taux 2;045;"Tryba Villemandeur";"rue des Frères Lumière";45700;"Villemandeur";;;
EG0425645;;50386043;"Tryba";"ZA Mourillon 56530 QUEVEN";;;;50386043;Annonceur Module;Taux 2;056;"Tryba Quéven";"Rue Lavoisier";56530;"Quéven";;;
EG0425646;;09357079;"AFP 57";"19 r Gén de Castelnau 57100 THIONVILLE";;;;09357079;Annonceur Module;Taux 2;057;"Tryba Thionville";"19 rue du Général de Castelnau";57100;"Thionville";;;
EG0425647;;54575710;"AFP 57";"2 r Anatole France 54400 LONGWY";;;;09357079;Annonceur Module;Taux 2;054;"Tryba Longwy";"2 Rue Anatole France";54400;"Longwy";;;
EG0425648;;08902787;"Tryba";"79 r Nationale 72230 GUECELARD";;;;08902787;Annonceur Module;Taux 2;072;"Tryba Guécélard";"79 rue Nationale 23";72230;"Guécélard";;;
EG0425649;;53603024;"Tryba";"7 r Violettes 72450 MONTFORT LE GESNOIS";;;;08902787;Annonceur Module;Taux 2;072;"Tryba Montfort-le-gesnois";"7 rue des violettes";72450;"Montfort-le-gesnois";;;
EG0425650;;51620424;"Tryba";"107 bd Sébastopol 75002 PARIS";;;;;Non Annonceur;Taux 3;075;"Tryba Paris 2e";"107 boulevard Sébastopol";75002;"Paris";;;
EG0425651;;51478032;"Tryba Afp 89 Germann Pvc";"38 r Egleny 89000 Auxerre";;;;00576987;Annonceur PVI;Taux 1;089;"Tryba Auxerre";"38 rue d'Egleny";89000;"Auxerre";;;
EG0425652;;00576987;"Tryba Afp 89 Germann Pvc";"R Industrie 89100 MALAY LE GRAND";;;;00576987;Annonceur PVI;Taux 1;089;"Tryba Malay-le-grand";"Route de Troyes";89100;"Malay-le-grand";;;
EG0425653;;58149377;"Tryba - AFP Chalon";"za Champ Chassy 71380 CHATENOY EN BRESSE";;;;56963849;Annonceur Module;Taux 2;071;"Tryba Chalon Sur Saone";"ZAC DU CHAMP CHASSY ";71380;"Chatenoy en bresse";;;
EG0425655;;55971636;"Tryba";"63 bd Egalité 62100 CALAIS";;;;;Non Annonceur;Taux 3;062;"Tryba Calais";"63 boulevard de l'Égalité";62100;"Calais";;;
EG0425656;;57244648;"Premium Fermetures";"59242 CAPPELLE EN PEVELE";;;;;Non Annonceur;Taux 3;059;"Tryba Capelle En PÉvÈle";"Z A  La Croisette   Rue de Lille";59242;"Capelle en pÉvÈle";;;
EG0425657;;05674025;"Agr Menuiseries";"93 QU Bacalan 33300 BORDEAUX";;;;05674025;Annonceur Module;Taux 2;033;"Tryba Bordeaux";"93 quai de Bacalan";33300;"Bordeaux";;;
EG0425658;;57645159;"AIN PORTES ET FENETRES SARL";"2261 rn 75 01250 MONTAGNAT";;;;;Non Annonceur;Taux 3;001;"Tryba Montagnat";"ZA des Metrillots";01250;"Montagnat";;;
EG0425659;;09141688;"AJC Béarn Tryba";"10 R Abbé Grégoire 64140 BILLERE";;;;09141688;Annonceur;Taux 3;064;"Tryba Billère";"10  rue de l'Abbé Grégoire";64140;"Billère";;;
EG0425660;;53022911;"Tryba Ak Fenêtres";"48 bd Paul Barré 78580 MAULE";;;;08582627;Annonceur Module;Taux 2;078;"Tryba Maule";"48 boulevard Paul Barré";78580;"Maule";;;
EG0425661;;08582627;"Tryba";"6 pl Etape 78200 MANTES LA JOLIE";;;;08582627;Annonceur Module;Taux 2;078;"Tryba Mantes-la-jolies";"6  Place de l'étape";78200;"Mantes-la-jolie";;;
EG0425662;;54525407;"Tryba";"3 che Etamières 78680 EPONE";;;;08582627;Annonceur Module;Taux 2;078;"Tryba Epône";"3 chemin des Etamières";78680;"Epône";;;
EG0425663;;56352743;"TRYBA ALC Fermetures Concessionnaire";"431 av Toulouse 82000 MONTAUBAN";;;;56352743;Annonceur;Taux 3;082;"Tryba Montauban";"431 avenue de Toulouse";82000;"Montauban";;;
EG0425664;;09181587;"Alpes Isol Ver";"r Jean Mermoz 26800 PORTES LES VALENCE";;;;03540379;Annonceur Module;Taux 2;026;"Tryba Portes Les Valence";"ZI Grangeneuve   rue Jean Mermoz";26800;"Portes les valence";;;
EG0425665;;50178078;"Alpes Bati Confort";"1 r Gaston Monmousseau 38130 ECHIROLLES";;;;50178078;Annonceur Module;Taux 2;038;"Tryba Echirolles";"1 rue Gaston Monmousseau";38130;"Echirolles";;;
EG0425667;;09710914;"Alpes Confort Ardèche";"Zone Industrielle 07170 LAVILLEDIEU";;;;09710914;Annonceur Module;Taux 2;007;"Tryba Lavilledieu";"145 rue des Devideuses";07170;"Lavilledieu";;;
EG0425668;;09710914;"Alpes Confort Ardèche";"Zone Industrielle 07170 LAVILLEDIEU";;;;09710914;Annonceur Module;Taux 2;007;"Tryba Le Teil";"33 Boulevard Stalingrad";07400;"Le teil";;;
EG0425669;;08957742;"Alpes Confort Drôme";"73 av Jean Jaurès 26200 MONTELIMAR";;;;08957742;Annonceur Module;Taux 2;026;"Tryba Montélimar";"73 avenue Jean Jaurès";26200;"Montélimar";;;
EG0425670;;08774122;"Alpes Confort Provence";"R Jean Baptiste Lully 04160 CHATEAU ARNOUX SAINT AUBAN";;;;08774122;Annonceur Module;Taux 2;004;"Tryba Château-arnoux";"Centre Commercial le Belvédère";04160;"Château-arnoux";;;
EG0425671;;56498744;"Alpes Confort Provence";"116 av Libération 04100 MANOSQUE";;;;08774122;Annonceur Module;Taux 2;004;"Tryba Manosque";"116 avenue de la libération";04100;"Manosque";;;
EG0425672;;57830127;"ALPES CONFORT RHONE";"22 che Ronzières 69390 Vourles";;;;;Non Annonceur;Taux 3;069;"Tryba Vourles";"22 chemin des Ronzières";69390;"Vourles";;;
EG0425673;;08115765;"Alpes Confort";"3 r Silos 05000 GAP";;;;08774122;Annonceur Module;Taux 2;005;"Tryba Gap";"3 rue des Silos";05000;"Gap";;;
EG0425674;;57010315;"Alpes Confort";"14 av 159ème RIA 05100 BRIANCON";;;;;Non Annonceur;Taux 3;005;"Tryba Briançon";"14 avenue du 159ème R I A";05100;"Briançon";;;
